audio_path,transcript,lang,lang_code,gender,age,country,accent
/home/mila/c/chris.emezue/scratch/afr/data/3jFUzLeRC6Scfxp9xGTYwZ7pGZi0KRIF/audio.wav,4,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/3jKwQV6m2vlRhHuiGqQNLVask9nc23so/audio.wav,6,oshiwambo,kua,Male,26.0,United Kingdom,Oshikwanyama
/home/mila/c/chris.emezue/scratch/afr/data/3qoHbhp9B2F0OUqDvE3rr3pscqAY57KU/audio.wav,9,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/3rO56QnoWTtWy6nYQOIlxsbttGamCIc3/audio.wav,7,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/3rRJrJLP9e7K64vwMedqIDjvD6PNe3TX/audio.wav,7,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/3sPidMDQOjwMaXZmYamfn1jDyykLdgpY/audio.wav,4,oshiwambo,kua,Male,26.0,United Kingdom,
/home/mila/c/chris.emezue/scratch/afr/data/3vdW6xvfESTeIFJRANFgFz084Ri96E8K/audio.wav,5,oshiwambo,kua,Male,26.0,United Kingdom,
/home/mila/c/chris.emezue/scratch/afr/data/3wXdruPIZscOEL2Z5H9IOMlw119UQm4y/audio.wav,2,oshiwambo,kua,Male,26.0,United Kingdom,
/home/mila/c/chris.emezue/scratch/afr/data/3xor5onS7cWiK7Gxx0kRWEN6M5mrCQEZ/audio.wav,4,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/41LRYXofu8523EWVVHk6jGqlaGdhtIEx/audio.wav,7,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/42XS6YCfA7kSHli5VJF9zepJliylwKa4/audio.wav,2,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/455rGu29udZkUm2mOUoc6oj0DpVtfanH/audio.wav,2,oshiwambo,kua,Male,26.0,United Kingdom,
/home/mila/c/chris.emezue/scratch/afr/data/45KbCvfLVWG3aTUE0Y5zsXPTThURrlNC/audio.wav,0,oshiwambo,kua,Male,26.0,United Kingdom,
/home/mila/c/chris.emezue/scratch/afr/data/48VFAqQEyX8Y4UalxGN1W7gjqjwfEOfk/audio.wav,4,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/49SUmJmXndExyCtXkEkZwmsOodhQbew2/audio.wav,8,oshiwambo,kua,Male,26.0,United Kingdom,
/home/mila/c/chris.emezue/scratch/afr/data/4A56cJAnkxi5ywbpjRZfPRCoVQjWjmep/audio.wav,5,oshiwambo,kua,Male,26.0,United Kingdom,Oshikwanyama
/home/mila/c/chris.emezue/scratch/afr/data/4BGrV1LCKHGoWZaGtHcGKV5hgPWqO0W7/audio.wav,0,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/4CUDtdSJ927Vufv89YNFPgnNH3CbILxW/audio.wav,8,oshiwambo,kua,Male,26.0,United Kingdom,Oshiwanyama
/home/mila/c/chris.emezue/scratch/afr/data/4DdGf0cJjMZHdNXOuVy4i91KJVc96Vsl/audio.wav,5,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/4EJG0evFqKwkb2WwwvpBfgv4WvLZL7rH/audio.wav,8,oshiwambo,kua,Male,26.0,,
/home/mila/c/chris.emezue/scratch/afr/data/4GOnvT5moVTg14YEN5gaUXPX6YRRsocf/audio.wav,6,oshiwambo,kua,Male,26.0,United Kingdom,
/home/mila/c/chris.emezue/scratch/afr/data/4GhbBf8BmkmKLY1K3tiNUbxEYnyzf9j9/audio.wav,1,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/4GzAaQvAHOwG2lXHCIrmFbanC8bz11yB/audio.wav,2,oshiwambo,kua,Male,26.0,United Kingdom,Oshiwambo
/home/mila/c/chris.emezue/scratch/afr/data/4Pj8GAAWHzd5ULFK2Jpqkt2sgDsH67mb/audio.wav,8,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/4TGjPF3Rp4EbEx9w12d1gQG2socQJPG8/audio.wav,0,oshiwambo,kua,Male,26.0,United Kingdom,
/home/mila/c/chris.emezue/scratch/afr/data/4VtMka4O4SNFfa4jKjjd77cnULAQIY2o/audio.wav,7,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/4Z1nx1KCKC7Jp8p7nNdJ2RRFxS1hcX8H/audio.wav,7,oshiwambo,kua,Male,26.0,,
/home/mila/c/chris.emezue/scratch/afr/data/4ZLRWR1DrvZsFNQSjcaLiiOSglKhbdw1/audio.wav,3,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/4ZmEcCFH7LjIxt2wEcOgnmjF9hOcEqdi/audio.wav,9,oshiwambo,kua,Male,26.0,United Kingdom,
/home/mila/c/chris.emezue/scratch/afr/data/4bG8cLXirSXsNaIFpVrGFRlNkcl2LGp1/audio.wav,4,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/4bMyWJV7GKGS5KRsEpqZCU8uMF9lixKr/audio.wav,9,oshiwambo,kua,Male,26.0,United Kingdom,Oshikwanyama
/home/mila/c/chris.emezue/scratch/afr/data/4bxsj4cpr2JikWAhmQ2ao9bL9ZKPJqpC/audio.wav,8,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/4cpU3R80yG0hNQgclJCUFmSvFFTMjYMW/audio.wav,4,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/4fImZdehcTSFi47wXyanFe2sSPs8fDEX/audio.wav,1,oshiwambo,kua,Male,26.0,,
/home/mila/c/chris.emezue/scratch/afr/data/4fxFOnkW9p8JrsH9USjKAP7YYU7BwVgI/audio.wav,7,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/4heIrRMKX7iZ0ODWSqXO68LfcwxhPkbM/audio.wav,3,oshiwambo,kua,Male,26.0,United Kingdom,Oshikwanyama
/home/mila/c/chris.emezue/scratch/afr/data/4nF8VbW2g6ZOfQ9zKdVszOFoTA9I8U5T/audio.wav,5,oshiwambo,kua,Male,26.0,United Kingdom,Oshiwambo
/home/mila/c/chris.emezue/scratch/afr/data/4pTuIy6IePmGza0n8w6LqrYEK8vzjiY3/audio.wav,9,oshiwambo,kua,Male,26.0,United Kingdom,Oshiwambo
/home/mila/c/chris.emezue/scratch/afr/data/4tF3A8jQjP9EBIP37rZKIcYhrcAMZ1Ae/audio.wav,0,oshiwambo,kua,Male,36.0,United Kingdom,
/home/mila/c/chris.emezue/scratch/afr/data/4z8GMNsL3UncIocTun31B9unBX8WIgWT/audio.wav,6,oshiwambo,kua,Male,26.0,United Kingdom,
/home/mila/c/chris.emezue/scratch/afr/data/52Wp1dnLRyHGaR1HZ79IP9hnZS3QkeRK/audio.wav,4,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/58bcjfRAc7VrPaLA4uTSmXGZpqWEDNKa/audio.wav,8,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/5CvNYqp2d260POI21eOHLn3AJwLLA0mf/audio.wav,4,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/5DV23wfpGEtKHFYY42IsFrhhvVWJCqT4/audio.wav,5,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/5EtAILmcK0R6D2rWJzBcdPhe77WzfxEW/audio.wav,1,oshiwambo,kua,Female,25.0,Namibia,
/home/mila/c/chris.emezue/scratch/afr/data/5FMTHZtDzPKK0WL56fcyatPJLzSI9BGe/audio.wav,1,oshiwambo,kua,Male,26.0,United Kingdom,
